author,author_id,comment
OM bar,om.bar1312,ulah DPR sesama saling bunuh🥺
user7148501296914,user463443622,lht gini miris bgt hrsny tenaga n wkt dpake utk mnghadapi dunia luar ini malah slg mnghujam 🥺🥺
AMANAH Bunda,amanah.bunda,haii bpk presiden di mn km pak ...liat rakyat mu sedang menjerit....bpk malah ngumpet
Devan aktar,mamah_devan12,"hati-hati banggg polisi pake senjata
kalian cuma pake nyali yg gagah berani💪"
Nora94seller,norasirait02,kok Prabowo gak turun tangan se
r0m3o_12:D,r0m3o_127,pohon rumput: alhamdulillah dapet berkahnya😊
Titinsetiawan123,tia.123yogya,demi siapaaaa buktinya ekonomi gak naik malah tambah sengsara rakyatnya.
user7160015470267,user7160015470267,"yaa Allah astaghfirullah
polisi dan brimom BKN pro rakyat"
🇵🇱 @..Ani30 sanhcong..# 🇹🇼,..ani30,😭
Rahimin89,rahiminganu,bila jadi mcm ni mentri2 duk dlm aircnd smbil tgk tv....rakyat dgn polis brperang....yg buat Hal smpai jdi mcm ni org2 atas....
mega biru06,mega.biru06,Rakyat bawa Mobil Sedot Wc dong.. ayooo...
nita,user7884552800212,yg bermasalah DPR.. yg kena imbas dan bentrok polisi dan masyarakat.. sekrang DPR nya malah WEH..
mamah muda,_mom080,suara rakyat Indonesia begitu besar untuk membubarkan dpr sedangkan anggota DPR buta akan itu semua mereka semua melupakan siapa yang memilih dia sampai bisa duduk di kursi yang penuh dengan dosa itu!!!
dit love blue,ditthecityzen14,tangkap Anies suruh jadi presiden 😏
Riana Permata,rianapermatasr,"Sedih bgt lihat kaya gini , dinegara sendiri , sesama warga indonesia seperti ini 😭😭😭 tolonglah pejabat2 dengerin keluhan rakyat jangan malah diem aja kalian , masa bodoh , malah seakan2 kaya nantangin dengan membuat video2 yg bikin rakyat tambah benci kalian 😭😭😭"
Ownlyy_03💢,crapyyyy_22,semua orang seharus nya membelah kebenaran bukan kesalahan
ara,asheqa_almahyra.rahaf,
🌸 🎀,seyyyy291,"kaya nelen beling liatnya🥺 , tolong lah didengar napa sih suara kami? kami hanya menyuarakan keadilan atas hak kita, kami bukan penjajah, kita sama sama rakyat Indonesia, jika yang membedakan hanya sebuah jabatan, dan kalian merasa lebih berhak atas negara ini, tolong duduk bersama kami dan dengarkan suara kami 🥺 RIP 🇮🇩🥀🕊"
d,dilaadeels,sedih..mereka dibayar oleh rakyat tapi malah melindungi pejabat dan ga berpihak ke rakyat
ary setya,arysetya28,"sehat2 kawan,pejuang"
Ari Bekasi,ari.bekasi7,semoga anda anda yg berjuang di lindungi oleh Allah SWT Allah hu Akbar takbir abg abg ku biar senantiasa di beri kekuatan oleh Allah SWT
𝓡𝓲𝔃 ♡,fleurizz__,yok bisa yok septic tank👍🏻
Yuslina Pangaribuan,yuslinacaem,zaman Jokowi presiden tidak ada demonstrasi seperti ini selama 10 tahun
clarisa sintia,claridasintia,demo apa..km di kampung enak2 aja ..
Saputra nasution,putra15059556,jangan sakiti rakyat itu masih sebagian yang turun
Kadek 2. ID,jiwamandiri,para dukun ayo bekerja
𝗔𝗥𝗶𝘇𝗸𝘆 𝗗𝗶𝗿𝗮,dira_band,Cara melawan nya tak perlu bayar pajak dan tk ikut dalam pemilu selanjutnya
Sahrial Sambas,sahrial.sambas,jangan sampai gagal lawan terus culik polisi ya
Iqmal/Akim,iqmal.hakim06,semoga rakyat indo baik2 di sana salam serumpun
uhuyyy,arkaput01,polisi berani nyembur pake air kita harus siapkan MOBIL SEDOT WC
Najwa Zulkibli | Nutritionist,najwazulkibli,"Teruknya dpr indonesia , we support rakyat Indonesia , sending love from Malaysia"
Shil,susilawatimoment,Yang kalian lawan itu org yang gaji
Boymelaz,boymelaz5,pilh dpr di kasih 100rb mau ya ini jadinya
Andon ae,don_ae_89,"Pemerintah/DPR harus memperhatikan HAM juga Di luar Gedung dilindungi banget,Sampai Sampai Orang Di siksa kayak bukan Warga Negara sendiri Di Semport² he gas air mata itu bisa bikin orang tepar sesak nafas kepanasan kasihan Apa ini Brimob gak punya otak 🥲😔"
susii🍣,_sasi.08,kalau di tulis di sejarah maluu sih jujur sama Indonesia
Dewinurlailina,lailin1992,ada apa dengan negeri Ku ya Allah 🥹
Surya_deck,suryadek_89,dari rakyat oleh rakyat UNTUK membunuh rakyat
Sadarilah Rilah,sadarilah90,"jujur aku malu ya Allah sebagai warga negara Indonesia, kenapa harus terjadi seperti ini mana bangsa kita yang ramah tamah😭"
Richaa Bella,rayanae.r,"dari rakyat untuk rakyat❎
dari rakyat untuk MEMBUNVH Raktyat✅"
Hi You Rasau,hi118764,"DPR didemo,polisi menghalangi
jika aksi demo bertujuan baik maka polisi sama dengan menghalangi kebaikan untuk negara"
kariesmatik,ratusetianingrum,astgfirullah astgfirullah astgfirullah negara Indonesia 😭😭😭😭😭
Syarif Hidayatullah,azam726086,masak wakil kok dilindungi kita sebagai rakyat itu bos nya
🔥putri Pratama 🔥,poponholida,ya Allah aparat sama masyarakat di adu domba sama orang2 berdasi😭😭
pacarhalu💚,pacarxodiac,"@helgaummia_:@Alyy: Up guys :Demo di depan gerbang wakil rakyat itu hanya simbolis. Di Jerman pernah ada demo di bandara. Ketika bandara lumpuh, demo sehari saja langsung didengarkan. Karena kaitannya sama kepentingan internasional. Pasti dapat tekanan kalau ratusan maskapai asing tidak bisa terbang maupun landing.
Pelabuhan, bandara, jalur perdagangan utama lain itu vital..... Lha kalau demo di jalur lambat ya cuma jadi tontonan. Kecuali demo di lokasi tidak strategis itu tambah besar dan tak henti henti. Ini juga bisa berdampak. Cuma sekuat apa dan sebanyak apa orang yang mau berdemo di jalur lambat non strategis?"
"ArdiLy_*RENT CAR*_pku""",ardianputra00,heran.. mereka punya O T A K gak y..?? udh tau tikus & smpah ttap aja d jgain.. aturan berpihak lh kpd masyarakat
Kelvin andre,kelvinchang23,Malaysia bila lagi....😂😂
Ibu Negara,selalubegituwell,terima kasih untuk semua yang demo🙏🏻
justbeinglai6,justbeinglai6,Knp perdana menteri sana tak bersuara?
Istrinya Roronoa Zoro🎀💚,veni.moensaku,Sumpah sangat sadis😭
tWentynine09,secretlifeofme_9,semoga selalu dalam lindungan allah swt🥺
yourown,senjabanyu,gini presiden ga liat!!?
aqif,aziq255,alhamdulillah bersyukur menjadi rakyat Malaysia bukan konoha
Antropologis,markosisko0,GAS MAJU TERUS BUBARKAN DPR🔥🔥🔥
yulianasep labusel,punyakamucintaa,ganti persiden mangkin parah Indonesia ini mangkin sengsara rakyat dibuat
Ribak Laoly,azkaking01,"kalian Hanya melihat sisi gelapnya polisi
padahal Sisi baik nya Juga GAK ADA😡"
Megiss shop,kaptenmegi,ya allah😭
HartienaYhen_19,yeyenhartiena_19,"setidaknya. salah satu anggota DPR nya, turunlah temui rakyat. biar GK ada korban lagi.🙏"
𝐫𝐚𝐚🪽,raadtniaa,sehat¹ ya kalian jaga diri baik¹ 🔥🥀💔
73319,aqgtau5,"Rakyat demo dah brapa hari Presiden dan pejabat tinggi negara kemana, seperti g perduli akan rakyatnya giliran pemilu barulah rakyat dicari ya allah tolonglah kami🥺"
♈,ariesman2103,reskrim dan resmob pada kemana ini 😂😂😂 kegedean badan apa gimana 😂😂😂
ME 💋,sweetyimut,SEMANGAT TRS ADIK2 MAHASISWA KAMI MAMAK2 TETAP MENDUKUNG KALIAN WALAU HANYA DGN DOA DARI JAUH 🤲😇
bunga melati,lisakhalisa7,"gruduk rumah dpr aja bwa ketua KPK sklian periksa tuh stu*dpr, uang kt ada di brangkas dn kolong*rumh mrk, kmblikn ke rakyat. 😭"
Rujak yukk,bakulruj4k_,up guys
amelia,jameela4795,para PEJUANG kita🥺💪
wulandryy,wulandryy3,"polisi hanya melindungi pejabat,polisi bukan pelindung rakyat 😫😫"
L 11 LA,khalilanew,ariyah ollehnah seh ajoged depan rakyat
Mr.Ghio,mr.ghio22,"VIDIO LENGKAP
Presiden Prabowo terkejut dan kecewa dengan tindakan petugas Aparat @Mr.Ghio"
S. Fajri,s.fajri1,Katanya mendengar aspirasi rakyat tapi kok di semprot
moshimoshimascats,masmoshi,Syukur Malaysia x jadi mcm ni
sehun's wife,cuitatto,"sampai jumpa di pengadilan Allah wahai DPR, presiden, dan polisi Indonesia🥀"
Krisna'Dinda,saidahsaid61,"ya Alloh🥺lindungi mereka
kami hanya ingin keadilan😭"
A,rumiee02,
srisawiji8,srisawiji8,"itu aparat mikir ga ya, yg dia semprot itu manusia yg lg berjuang cari keadilan"
Mbakk R🌸,mbakk.r5,INI SEBENARNYA FUNGSI APARAT NEGARA BUAT NGELINDUNGI PARA PEJABAT YAA?? BUKANNYA NGELINDUNGI RAKYAT????????????????????????????? PLEASE TELL ME DARI DULU GUA GAK TAU FUNGSI NYA APARAT ITU BUAT APA???
Capri Girls 🏴‍☠️,yuliand4r4,staysafe y guys
samsudin,samsudin2910,percuma live di blokir KLO beritanya udah sampe luar negri😂😂😂😂😂😂😂
rahsiatuhan_313,rahsiatuhan_313,MUNDUR TERUS GARUDESH
saa🦕🫧,lovvee047,rata rata vidio demo udah nyampe negara lain njir (ngerti gasih🗿)
atiqahadnan@91,nurulatiqahadnan91,semoga yg baik2 shja untuk indonesia.. salam dr malaysia...
RGung,quotemotiv,"Miris….rakyat menyuarakan suaranya…. dianggap anarkis😭😭😭🥹🥹🥹🥹🥹, Wahai para penguasa dengarkan tangisan rakyat mu"
"Beby sep,🇮🇩",beby_sep4556,
dee,lovehusband1022,"mana mereka smua,,knp gak berani keluar hadapi rakyat🤔yg joged2 kemarin si uya kuya sm eko ,,,,"
f,fitristngsh,"DIAM DITINDAS, BERGERAK DILINDAS 🥀 #RIPINDONESIA🥀🥀🇮🇩 #RIPKEADILAN"
silverqueen,nyonya_265,mentang mentang punya senjata yak mereka seenak nya banget
renren12,notnotkyut,perang melawan rakyat sendiri negara macam apa ini??? 😭
Mila Ruhbiah,mila.ruhbiah,lagi sakit negri ini
evaliyana26,evaliyana01,"dimana hati nurani nya, udah kyk perang dunia aja pdhal se tanah air. dan air yg d pke nyemprot pun uang orang2 yg di semprot 😭😭"
more one,lukmanefraim,pindah negara aman kali
Dull Abruzzi,dullabruzzi,jangan sampe orang pedalaman keluar
CROT,efbjmkk1,belanda said : lah bukannya udh merdeka yaa?🙂
a,th0os3.eyes,"Up guys :Demo di depan gerbang wakil rakyat itu hanya simbolis. Di Jerman pernah ada demo di bandara. Ketika bandara lumpuh, demo sehari saja langsung didengarkan. Karena kaitannya sama kepentingan internasional. Pasti dapat tekanan kalau ratusan maskapai asing tidak bisa terbang maupun landing.
Pelabuhan, bandara, jalur perdagangan utama lain itu vital..... Lha kalau demo di jalur lambat ya cuma jadi tontonan. Kecuali demo di lokasi tidak strategis itu tambah besar dan tak henti henti. Ini juga bisa berdampak. Cuma sekuat apa dan sebanyak apa orang yang mau berdemo di jalur lambat non strategis?"
Ambu dewi,ambu_dewi21,ini perang apa demo...
Lovely Raffa,hartini.aulia92,pake helm bang kata saya mah. ternyata polisi bikin bahaya 😭😭
🍀^A~M^🍀,piiscez20,"gw nyesaaal pilih pk gemooyy,, konoha makin hancur kacau balau skrng ☠️"
oyen🦥,yenyenym,setelah ada nya korban jiwa begini apa solusi yg bisa diberikan pemerintah untuk meredam segala konflik yg sdh terjadi..apa iya mau diam terus begini😭
muhamadraka,rakagitong,"gara gara joged joged uya kuya itu ya , jadi melebar semua"
CEO Pengangguran,mtlsn12_,"kayanya kalo pemilu nanti TPS kosong ,itu adalah cara kita buat bertindak guys,"
Mitsuki˖ᝰ.ᐟ,eina1776,padahal seharusnya polisi itu berpihak ke rakyat kok malah ke pemerintah kocak emang🤣🗿
Blakaang,tendangpintu_,rakyat ingin Bubarkan Dpr Tapi di saat Pemilihan DPR di tawarin 200 Ribu Malah ambil Dasar
lupa kata sandi,laelilatifah0110,Itu mah sengaja!!!! Negarahin nya aja ke orang😂😂😂 bukan terpaksa
Hamba,hamba01369,OKNUM POLISI KEPARAT ANAK DAJJAL 🔥
tayaaa,fhatiarajulia_,imbang nya mobil sedot wc ini 😌
sheo..,user78350534570184,kita.kompakkk sluruh rkyt jgn byr pajakkk...biar mereka merskn tdk mkn duit hasil.pajak
sye ˖𓍢 ˚.🎀,sye.stuff,"besok besok gausah bayar pajak, dpr aja gapeduli ma rakyat, kita jg gausah peduli ma pajak"
WONG KITO GALO,wong.kito.galo240,sehat selalu para pendemo💪💪💪
nduttt🐣,alyaistyyana,"jngan bayar pajak kompakin, tahun pilihan Golput smua"
Yuljee shop,yuliaqtkuyb,Anggaran gede cuma buat gini ya. buat lindungi pemerintah setelah bikin kebijakan ngaco
00.00🌹,izzam_sjlh,di jajah oleh negri sendiri
cewek Madura🌷,fi_raa45,semenjak presiden pk Prabowo jadi gini sekarang d Negera gue
Wakanda No More,arif27259,"ayo kita buat aja gerakan jangan bayar pajak, gak usah demo supaya kalian juga ndak kenapa napa 🟡"
Rosmayang86,rosmayang86,"kenapa orang DEMO harus dibubarkan???
bukankah HAk sebagai warga negara meminta keadilan bagi seluruh rakyat indonesi,,😳😳😳"
🇸🇬 DENISA 🇮🇩,denisawonosobo,ya Allah kasian mereka sampai begitu...demi rakyat indonesia 🥹🥹
Badboy Teknik,zellanuel,mantap brimob🔥🔥🔥🔥
Yuliana,its_yuliana07,"@Dhea Aulia 308:Demo di depan gerbang wakil rakyat itu hanya simbolis. Di Jerman pernah ada demo di bandara. Ketika bandara lumpuh, demo sehari saja langsung didengarkan. Karena kaitannya sama kepentingan internasional. Pasti dapat tekanan kalau ratusan maskapai asing tidak bisa terbang maupun landing.
Pelabuhan, bandara, jalur perdagangan utama lain itu vital..... Lha kalau demo di jalur lambat ya cuma jadi tontonan. Kecuali demo di lokasi tidak strategis itu tambah besar dan tak henti henti. Ini juga bisa berdampak. Cuma sekuat apa dan sebanyak apa orang yang mau berdemo di jalur lambat non strategis?"
caca2508,ica25083,
phia,bundafamon,ya Allah macam lawan musuh aja ni polisi😩😩
Arsyila Dita,arsyiladitaa,"dari kepala desa,bupati,gubernur,presiden aku golput , tapi uang nya aku terima😏"
mrs.slytherin,callmemrs_slytherin,Perang bangsa
Dillafhadillah.id,dillaaa852,"yaampun, sampe guling-guling 🥺"
Matchalatte | Place To Go⋆˚✿,amanda.puttri,"Polisi itu jaga rakyat atau jaga kekuasaan ?? Serius tanya.. sampe sama rakyat sndri aja kaya musuh gini, miris RIP demokrasi💔🥀"
karsinah,imajuly,yg korban akhirnya rakyat kecil kan
MiLy_EmiLy90,mily_emily90,Ya allah saudara” ku 😭🙏🏻 lindungi ya allah
abcdefghiloveyou🌼,abcdefghiloveyou541,kita pada ricuh DPR nya asik nyantai dikantor 😭😭😭
Chloe heddy,hedipriyadi24,polisi bawahan hnya lah di jadikn boneka oleh para pejabat
Annonim,annomin86,Beberapa hari ini saya jadi sadar.. Ternyata bukan DiBentrokan antara aparat dah rakyat.. tetapi pertunjukan bahwa aparat tidak memihak rakyat 🥺🥺
Zulfahmi Ramadhan,zulfahmiramadhan19,Apa fungsi presiden ????
Dine Tanadi,neu_caty,Sumpah gw suka sedih kasian sm yg demo
Adiba Store | Affiliate FYP,adiba.store.official,ayo dong truk spi teng kluar bantuin rakyat demo
Yatirosita,yatirosita35,lagian demo anarkis coba demo tertib
🍓strrwbrry_sweet🍓,strrwbrry_sweet,bawa tangki isi tai dong plisss
orang sukses🐬🐬,raifayanti,"pak pol buka aja gerbangnya pak.. biarkan rakyat mengusir para tikus yang di dalam, sudah cukup tikus2 itu menikmati hasil keringat dari rakyat 😭"
Kucing Gudang👷,kucinggudang96,
Palennnn 🦸,l3nlen22,@Jefri Kuncoro bengkel las
mama Tika,gloria.agatha8,"hati hati saudara ku jgn sampai ada korban lagi, Tuhan melindungi kalian semua"
Vembri Prima,vembriprima_,Sampai bertemu di pengadilan Allah
Antii✨,antii_cantikk,"Tadi baca tulisan org. Harus demo cerdas, boleh demo tapi sayangi juga keselamatan apalagi nywa 😭 kalian demo di tempat yg gak ada DPR nya, malah jadi rakyat vs aparat,, harus nya kan rakyat vs wakil rakyat,, kenapa gak demo ke rumah mereka aja sih org sebanyak itu kan bisa bagi-bagi tugas , 1 pasukan ke rumah si ono dan bbrpa pasukan lgi krumah yg lain nya"
Liliiiiiiiii,https.id.ly,kita semua butuh paket dari moon baek 🙏😌
cipen youri,cipencan,"akan kutuntut pertanggungjawaban mu sampai di akhirat, beribu"" jiwa manusia bahkan berjuta juta manusia akan meminta pertanggungjawaban mu di akhirat, camkan itu"
Benben,beny.supodo7,"mata hati pikiran nurani wakil rakyat picek buta oleh segepok uang yang menyumpal dipembuluh darah mereka, pengadilan rakyat harus ditegakkan rebut kembali kekuasaan rakyat"
엘라🍂,ellra_6,akibat keegoisan dpr anj
Amy Muet,amymuet,"pantes 2 x gagal,, Allah pilih skrg cuma mau nunjukin siapa dia sbnarnya itu juga terpilih hnya krna ank idola gua... nyesel nya gk akn ada obat milih 02"
To’o,remonmanubulu,kenapa polisi selalu melindungi TIKUS ?
titikajah10,titikajah10,pas pemilu 2029 ingat ini..gausah pilih DPR DPRD DPD apalah..alhamdulilah kmren udh ga pilih
Sialosialoperez,sialosialoperez5,Prabowo yg salah pokoknya
TOTOSIK🦉,kelelawarhijau,"semua tdk akan trjadi jika polisi mau di ajak krja sma..
cmn krna jaman skrng polisi lebih pro ke pejabat sdngkan ke rakyat, jdi jlan satu""nya yh bentrok sma polisi krna cmn mreka yg slalu menghalangi jika rakyat mau berjuang untuk keadilan..."
ojol viral,ojoldilindasbrimo,bantu like video terbaru 🙏
linos is here😈,__keyyycxte,bawa damkar plss😭
TEHSISRI13,kimmmnuna,Sampe saat ini ketua dpr enggk ngucapin apa2
Kerucil 🐱,kerucil_kicil,"PRESIDEN TONE DEAF ASTAGA, WE NEED PBB HELP"
